feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
thầy dạy vui hiệu quả tận tình .,1,0,train,thầy dạy vui hiệu quả tận tình,Tích cực,Giảng viên,7
các thầy cô nên để micro gần miệng tí .,0,0,train,các thầy cô nên để micro gần miệng tí,Tiêu cực,Giảng viên,9
cho ví dụ dễ hiểu .,1,0,train,cho ví dụ dễ hiểu,Tích cực,Giảng viên,5
có vài bạn nộp đồ án trễ nhưng vẫn được điểm rất cao .,0,0,train,có vài bạn nộp đồ án trễ nhưng vẫn được điểm rất cao,Tiêu cực,Giảng viên,13
"thầy tận tâm , nhiệt tình , nghiêm khắc , giảng bài dễ hiểu , đánh giá kết quả học tập công tâm , chính xác .",1,0,train,thầy tận tâm nhiệt tình nghiêm khắc giảng bài dễ hiểu đánh giá kết quả học tập công tâm chính xác,Tích cực,Giảng viên,21
nhiệt tình và dễ hiểu .,1,0,train,nhiệt tình và dễ hiểu,Tích cực,Giảng viên,5
qua kỳ sau mong thầy có thể tìm ra được một phương pháp dạy phù hợp giúp bọn em cảm thấy hứng thú với môn học của thầy .,0,0,train,qua kỳ sau mong thầy có thể tìm ra được một phương pháp dạy phù hợp giúp bọn em cảm thấy hứng thú với môn học của thầy,Tiêu cực,Giảng viên,28
"giảng viên dạy chậm giúp sinh viên theo kịp tiến độ , có sự tưởng tác nhiều giữa cả giảng viên và sinh viên , ví dụ minh họa bài tập phong phú sau mỗi phần lý thuyết giúp sinh viên nắm rõ bài .",1,0,train,giảng viên dạy chậm giúp sinh viên theo kịp tiến độ có sự tưởng tác nhiều giữa cả giảng viên và sinh viên ví dụ minh họa bài tập phong phú sau mỗi phần lý thuyết giúp sinh viên nắm rõ bài,Tích cực,Giảng viên,42
thầy không dạy em môn này .,2,0,train,thầy không dạy em môn này,Trung lập,Giảng viên,6
"giảng dạy nhiệt tình dễ hiểu , tận tâm với sinh viên .",1,0,train,giảng dạy nhiệt tình dễ hiểu tận tâm với sinh viên,Tích cực,Giảng viên,11
cách dạy và nhiều bài tập hay .,1,0,train,cách dạy và nhiều bài tập hay,Tích cực,Giảng viên,7
"giáo viên luôn tận tâm , nhiệt tình và có sự tương tác cao với sinh viên .",1,0,train,giáo viên luôn tận tâm nhiệt tình và có sự tương tác cao với sinh viên,Tích cực,Giảng viên,16
cần giảng kỹ hơn nữa .,0,0,train,cần giảng kỹ hơn nữa,Tiêu cực,Giảng viên,5
"cách thầy giảng dậy rất khoa học , đơn giản dễ hiểu !",1,0,train,cách thầy giảng dậy rất khoa học đơn giản dễ hiểu,Tích cực,Giảng viên,11
kiến thức giảng rất khó hiểu .,0,0,train,kiến thức giảng rất khó hiểu,Tiêu cực,Giảng viên,6
cô giảng rất dễ hiểu và tận tâm với học sinh .,1,0,train,cô giảng rất dễ hiểu và tận tâm với học sinh,Tích cực,Giảng viên,11
"giảng viên vui tính , khả năng truyền đạt tốt .",1,0,train,giảng viên vui tính khả năng truyền đạt tốt,Tích cực,Giảng viên,9
"giảng dễ nghe , nhiệt tình .",1,0,train,giảng dễ nghe nhiệt tình,Tích cực,Giảng viên,5
"cách giảng dạy của cô rất dễ hiểu , cô cũng rất quan tâm sinh viên .",1,0,train,cách giảng dạy của cô rất dễ hiểu cô cũng rất quan tâm sinh viên,Tích cực,Giảng viên,15
"chưa có nhiều hoạt đọng nhóm hay thuyết trình , chưa được đi thực tế doanh nghiệp .",0,0,train,chưa có nhiều hoạt đọng nhóm hay thuyết trình chưa được đi thực tế doanh nghiệp,Tiêu cực,Giảng viên,16
nhiệt tình giúp đỡ các bạn sinh viên .,1,0,train,nhiệt tình giúp đỡ các bạn sinh viên,Tích cực,Giảng viên,8
chưa bao giờ có ý định nghỉ tiết của thầy ( trừ trường hợp ngủ quên colonbigsmile ) .,1,0,train,chưa bao giờ có ý định nghỉ tiết của thầy trừ trường hợp ngủ quên colonbigsmile,Tích cực,Giảng viên,16
"đứng lớp đúng giờ , giải đáp mọi thắc mắc của sinh viên , nhiệt tình .",1,0,train,đứng lớp đúng giờ giải đáp mọi thắc mắc của sinh viên nhiệt tình,Tích cực,Giảng viên,14
chỉ bảo tận tình .,1,0,train,chỉ bảo tận tình,Tích cực,Giảng viên,4
"thầy dạy hay và đưa ví dụ rất sát , dễ dàng hiểu bài khi trên lớp .",1,0,train,thầy dạy hay và đưa ví dụ rất sát dễ dàng hiểu bài khi trên lớp,Tích cực,Giảng viên,16
"thầy nghỉ nhiều quá , làm tụi em cũng nghỉ theo .",0,0,train,thầy nghỉ nhiều quá làm tụi em cũng nghỉ theo,Tiêu cực,Giảng viên,10
nêu rõ mục đích cũng như ứng dụng của môn học ngay từ đầu .,0,0,train,nêu rõ mục đích cũng như ứng dụng của môn học ngay từ đầu,Tiêu cực,Giảng viên,14
"giáo viên nhiệt tình , đảm bảo giờ lên lớp .",1,0,train,giáo viên nhiệt tình đảm bảo giờ lên lớp,Tích cực,Giảng viên,9
cảm ơn cô rất nhiều .,1,0,train,cảm ơn cô rất nhiều,Tích cực,Giảng viên,5
thầy wzjwz187 dạy có tâm và luôn hỗ trợ khi có thắc mắc .,1,0,train,thầy wzjwz187 dạy có tâm và luôn hỗ trợ khi có thắc mắc,Tích cực,Giảng viên,13
"giảng viên nhiệt tình , có kinh nghiệm .",1,0,train,giảng viên nhiệt tình có kinh nghiệm,Tích cực,Giảng viên,7
thầy cô chưa đưa nhiều vấn đề xã hội vào .,0,0,train,thầy cô chưa đưa nhiều vấn đề xã hội vào,Tiêu cực,Giảng viên,10
đôi khi không có sự nhiệt huyết .,0,0,train,đôi khi không có sự nhiệt huyết,Tiêu cực,Giảng viên,7
"cảnh cáo sinh viên đi trễ nhưng giảng viên đi trễ , thường xuyên vắng dạy không có lý do không có thông báo , gây bức xúc , hao tốn thời gian , phí đi lại của sinh viên .",0,0,train,cảnh cáo sinh viên đi trễ nhưng giảng viên đi trễ thường xuyên vắng dạy không có lý do không có thông báo gây bức xúc hao tốn thời gian phí đi lại của sinh viên,Tiêu cực,Giảng viên,36
"thầy dạy rất tận tâm , nhiệt tình trả lời câu hỏi của sinh viên .",1,0,train,thầy dạy rất tận tâm nhiệt tình trả lời câu hỏi của sinh viên,Tích cực,Giảng viên,14
thầy nên demo các mạch bằng protues .,0,0,train,thầy nên demo các mạch bằng protues,Tiêu cực,Giảng viên,7
"giọng nói , cử chỉ , cách truyền đạt của cô rất chi là dễ thương .",1,0,train,giọng nói cử chỉ cách truyền đạt của cô rất chi là dễ thương,Tích cực,Giảng viên,14
cách dạy của giảng viên .,2,0,train,cách dạy của giảng viên,Trung lập,Giảng viên,5
dạy nói quá lan man làm chi sinh viên không tập trung .,0,0,train,dạy nói quá lan man làm chi sinh viên không tập trung,Tiêu cực,Giảng viên,12
"thầy nhiệt tâm , vui tính .",1,0,train,thầy nhiệt tâm vui tính,Tích cực,Giảng viên,5
giảng viên thực hành rất nhiệt tình và giải đáp được những vấn đề mấu chốt của môn học .,1,0,train,giảng viên thực hành rất nhiệt tình và giải đáp được những vấn đề mấu chốt của môn học,Tích cực,Giảng viên,19
"thầy rất nhiệt tình , thường nói thêm để mở rộng kiến thức cho sinh viên và thẳng thắn chỉ ra những thiếu sót của slide bài giảng để sinh viên không mắc sai lầm và hiểu rõ vấn đề .",1,0,train,thầy rất nhiệt tình thường nói thêm để mở rộng kiến thức cho sinh viên và thẳng thắn chỉ ra những thiếu sót của slide bài giảng để sinh viên không mắc sai lầm và hiểu rõ vấn đề,Tích cực,Giảng viên,39
"giảng viên không hướng dẫn sinh viên thực hiện các bài thực hành , không cung cấp tài liệu để sinh viên học tập .",0,0,train,giảng viên không hướng dẫn sinh viên thực hiện các bài thực hành không cung cấp tài liệu để sinh viên học tập,Tiêu cực,Giảng viên,23
"giảng dạy cứng nhắc , áp đặp , không thu hút , gò bó sinh viên .",0,0,train,giảng dạy cứng nhắc áp đặp không thu hút gò bó sinh viên,Tiêu cực,Giảng viên,13
"giảng dạy hay , đưa ra một số ví dụ thực tế để tăng sinh  động cho tiết dạy .",1,0,train,giảng dạy hay đưa ra một số ví dụ thực tế để tăng sinh động cho tiết dạy,Tích cực,Giảng viên,18
cho bài tập nâng cao khả năng tiếng anh .,1,0,train,cho bài tập nâng cao khả năng tiếng anh,Tích cực,Giảng viên,9
thầy cần tập trung thật nhiều vào phần trọng tâm trọng điểm mà môn học đã được đề ra .,0,0,train,thầy cần tập trung thật nhiều vào phần trọng tâm trọng điểm mà môn học đã được đề ra,Tiêu cực,Giảng viên,19
"giảng viên cho bài tập nhiều , đầy đủ .",1,0,train,giảng viên cho bài tập nhiều đầy đủ,Tích cực,Giảng viên,8
thầy dạy có tâm ạ .,1,0,train,thầy dạy có tâm ạ,Tích cực,Giảng viên,5
kiến thức và cách dạy hay .,1,0,train,kiến thức và cách dạy hay,Tích cực,Giảng viên,6
thầy rất vui .,1,0,train,thầy rất vui,Tích cực,Giảng viên,3
gần gủi với sinh viên .,1,0,train,gần gủi với sinh viên,Tích cực,Giảng viên,5
thầy dạy nhiệt tình và đúng giờ .,1,0,train,thầy dạy nhiệt tình và đúng giờ,Tích cực,Giảng viên,7
thường xuyên cho bài tập về nhà giúp sinh viên nắm rõ được kiến thức vững chắc hơn .,0,0,train,thường xuyên cho bài tập về nhà giúp sinh viên nắm rõ được kiến thức vững chắc hơn,Tiêu cực,Giảng viên,18
khá tận tình .,1,0,train,khá tận tình,Tích cực,Giảng viên,3
chọn thời gian báo cáo phù hợp cho sinh viên .,1,0,train,chọn thời gian báo cáo phù hợp cho sinh viên,Tích cực,Giảng viên,10
"giảng viên nhiệt tình , đúng giờ .",1,0,train,giảng viên nhiệt tình đúng giờ,Tích cực,Giảng viên,6
"giảng viên tận tâm , nhiệt tình , cho sinh viên thuyết trình các chủ đề cho trước , giúp sinh viên tăng cường khả năng làm việc nhóm .",1,0,train,giảng viên tận tâm nhiệt tình cho sinh viên thuyết trình các chủ đề cho trước giúp sinh viên tăng cường khả năng làm việc nhóm,Tích cực,Giảng viên,26
"dạy kiến thức khá là cao cấp , vượt hơn khả năng hiểu biết của đa số sinh viên .",0,0,train,dạy kiến thức khá là cao cấp vượt hơn khả năng hiểu biết của đa số sinh viên,Tiêu cực,Giảng viên,18
thầy dạy hiểu bài .,1,0,train,thầy dạy hiểu bài,Tích cực,Giảng viên,4
"thầy hay hát vu vơ , nghe cũng hay nhưng cũng rất buồn cười .",1,0,train,thầy hay hát vu vơ nghe cũng hay nhưng cũng rất buồn cười,Tích cực,Giảng viên,13
"giảng viên hướng dẫn rõ , chỉ dẫn từng sinh viên .",1,0,train,giảng viên hướng dẫn rõ chỉ dẫn từng sinh viên,Tích cực,Giảng viên,10
cô không đăng slide bài học lên trước mà chỉ đăng sau khi đã học xong vì thế khi không hiểu thì không có slide để đọc lại .,0,0,train,cô không đăng slide bài học lên trước mà chỉ đăng sau khi đã học xong vì thế khi không hiểu thì không có slide để đọc lại,Tiêu cực,Giảng viên,28
"cách dạy của thầy chưa hiệu quả , nhiều lúc còn nâng đỡ một số sinh viên .",0,0,train,cách dạy của thầy chưa hiệu quả nhiều lúc còn nâng đỡ một số sinh viên,Tiêu cực,Giảng viên,16
"hình thức báo cáo đồ án cuối kỳ , không thể hiện được khả năng của sinh viên , dễ xảy ra trường hợp một người làm , cả đám người hưởng , vì thầy không yêu cầu bảng phân công công việc và chỉ chấm điểm chung cho cả nhóm dựa trên bài báo cáo được nộp , mặc dù một nhóm thầy quy định là 5 người .",0,0,train,hình thức báo cáo đồ án cuối kỳ không thể hiện được khả năng của sinh viên dễ xảy ra trường hợp một người làm cả đám người hưởng vì thầy không yêu cầu bảng phân công công việc và chỉ chấm điểm chung cho cả nhóm dựa trên bài báo cáo được nộp mặc dù một nhóm thầy quy định là 5 người,Tiêu cực,Giảng viên,64
"thầy thường xuyên đi trễ , có tuần thì trễ 30 - 45 phút , có một tuần trễ tận 1 tiếng ( lúc này sinh viên đã ra về ) .",0,0,train,thầy thường xuyên đi trễ có tuần thì trễ 30 45 phút có một tuần trễ tận 1 tiếng lúc này sinh viên đã ra về,Tiêu cực,Giảng viên,26
báo nghỉ không rõ ràng .,0,0,train,báo nghỉ không rõ ràng,Tiêu cực,Giảng viên,5
không truyền được cảm hứng học tập .,0,0,train,không truyền được cảm hứng học tập,Tiêu cực,Giảng viên,7
"truyền đạt kiến thức tốt , thân thiện với sinh viên .",1,0,train,truyền đạt kiến thức tốt thân thiện với sinh viên,Tích cực,Giảng viên,10
luôn liên hệ thực tiễn .,1,0,train,luôn liên hệ thực tiễn,Tích cực,Giảng viên,5
có tương tác với sinh viên .,2,0,train,có tương tác với sinh viên,Trung lập,Giảng viên,6
tuy nhiên thời gian lên lớp của thầy khá hạn chế và hầu hết thời gian thầy sử dụng chưa hiệu quả .,0,0,train,tuy nhiên thời gian lên lớp của thầy khá hạn chế và hầu hết thời gian thầy sử dụng chưa hiệu quả,Tiêu cực,Giảng viên,22
khá là tâm huyết .,1,0,train,khá là tâm huyết,Tích cực,Giảng viên,4
thầy nên nói chậm lại một tí !,0,0,train,thầy nên nói chậm lại một tí,Tiêu cực,Giảng viên,7
giảng kỹ dễ hiểu minh họa thực tế .,1,0,train,giảng kỹ dễ hiểu minh họa thực tế,Tích cực,Giảng viên,8
thầy còn giảng rất hài hước .,1,0,train,thầy còn giảng rất hài hước,Tích cực,Giảng viên,6
"chữ cô rất xấu , cô dạy khó hiểu , không giải thích về bài thực hành mà chỉ đưa 3 clip rồi bảo sinh viên làm theo .",0,0,train,chữ cô rất xấu cô dạy khó hiểu không giải thích về bài thực hành mà chỉ đưa 3 clip rồi bảo sinh viên làm theo,Tiêu cực,Giảng viên,26
cho ôn tập một đường ra đề một kiểu .,0,0,train,cho ôn tập một đường ra đề một kiểu,Tiêu cực,Giảng viên,9
"thầy rất có tâm với sinh viên , thầy không những dạy lý thuyết còn ví dụ những ứng dụng đó ở môi trường làm việc bên ngoài .",1,0,train,thầy rất có tâm với sinh viên thầy không những dạy lý thuyết còn ví dụ những ứng dụng đó ở môi trường làm việc bên ngoài,Tích cực,Giảng viên,27
"cách dạy hay , tạo động lực cho sinh viên .",1,0,train,cách dạy hay tạo động lực cho sinh viên,Tích cực,Giảng viên,9
"giảng viên giảng dạy nhiệt tình , có nhiều bài tập hay .",1,0,train,giảng viên giảng dạy nhiệt tình có nhiều bài tập hay,Tích cực,Giảng viên,11
"cô rất tận tình trong giảng dạy , luôn cải tiến phương pháp dạy .",1,0,train,cô rất tận tình trong giảng dạy luôn cải tiến phương pháp dạy,Tích cực,Giảng viên,13
tạo điều kiện cho sinh viên .,1,0,train,tạo điều kiện cho sinh viên,Tích cực,Giảng viên,6
"giảng viên nhiệt tình , giảng dạy từ từ , dễ hiểu .",1,0,train,giảng viên nhiệt tình giảng dạy từ từ dễ hiểu,Tích cực,Giảng viên,10
"những thông tin thầy truyền đạt rất khó hiểu , sinh viên không hình dung được kiến thức đó .",0,0,train,những thông tin thầy truyền đạt rất khó hiểu sinh viên không hình dung được kiến thức đó,Tiêu cực,Giảng viên,18
thầy có chỉ dẫn kỹ càng nhưng do kiến thức môn học quá nhàm chán gây ra đa số sinh viên trong lớp hay cúp học .,0,0,train,thầy có chỉ dẫn kỹ càng nhưng do kiến thức môn học quá nhàm chán gây ra đa số sinh viên trong lớp hay cúp học,Tiêu cực,Giảng viên,26
đôi khi còn giảng dạy khô cứng .,0,0,train,đôi khi còn giảng dạy khô cứng,Tiêu cực,Giảng viên,7
"cô quan tâm sinh viên , giảng bài hay dễ hiểu , yêu cô colonhihi .",1,0,train,cô quan tâm sinh viên giảng bài hay dễ hiểu yêu cô colonhihi,Tích cực,Giảng viên,13
dành quá nhiều thời gian trên lớp để chép bài lên bảng .,0,0,train,dành quá nhiều thời gian trên lớp để chép bài lên bảng,Tiêu cực,Giảng viên,12
"thầy có kiến thức sâu rộng , chúng em cần phải học hỏi nhiều ở thầy .",1,0,train,thầy có kiến thức sâu rộng chúng em cần phải học hỏi nhiều ở thầy,Tích cực,Giảng viên,15
giảng viên nên giảng bài cụ thể hơn .,0,0,train,giảng viên nên giảng bài cụ thể hơn,Tiêu cực,Giảng viên,8
giảng viên ít giảng sâu về các ví dụ .,0,0,train,giảng viên ít giảng sâu về các ví dụ,Tiêu cực,Giảng viên,9
"giảng viên dạy hay , dễ hiểu , nhiệt tình , khối lượng kiến thức được giảm tải để có thể nhớ phần trọng tâm .",1,0,train,giảng viên dạy hay dễ hiểu nhiệt tình khối lượng kiến thức được giảm tải để có thể nhớ phần trọng tâm,Tích cực,Giảng viên,22
"thầy dạy giỏi , quan tâm tới học sinh , vui tính , mong là ngày nào đó thầy sẽ dạy lại lớp em .",1,0,train,thầy dạy giỏi quan tâm tới học sinh vui tính mong là ngày nào đó thầy sẽ dạy lại lớp em,Tích cực,Giảng viên,21
nên đi sâu hơn vào nhưng vấn đề quan trọng và tránh đi quá sâu vào những vấn đề cơ bản và quen thuộc .,0,0,train,nên đi sâu hơn vào nhưng vấn đề quan trọng và tránh đi quá sâu vào những vấn đề cơ bản và quen thuộc,Tiêu cực,Giảng viên,24
"bài tập được làm nhiều , ân cần , tận tụy .",1,0,train,bài tập được làm nhiều ân cần tận tụy,Tích cực,Giảng viên,9
"giảng viên thường hay cho lớp nghỉ , một kỳ nghỉ tới 4 - 5 lần , khả năng truyền đạt cần cải thiện thêm .",0,0,train,giảng viên thường hay cho lớp nghỉ một kỳ nghỉ tới 4 5 lần khả năng truyền đạt cần cải thiện thêm,Tiêu cực,Giảng viên,22
cách truyền đạt chưa thực sự hiệu quả .,0,0,train,cách truyền đạt chưa thực sự hiệu quả,Tiêu cực,Giảng viên,8
"giảng viên nhiệt tình thân thiện , giảng dạy có kế hoạch , đảm bảo kiến thức .",1,0,train,giảng viên nhiệt tình thân thiện giảng dạy có kế hoạch đảm bảo kiến thức,Tích cực,Giảng viên,15
thầy nên cho những ví dụ code demo để sinh viên hiểu hơn .,0,0,train,thầy nên cho những ví dụ code demo để sinh viên hiểu hơn,Tiêu cực,Giảng viên,13
"phương pháp dạy nhàm chán , chỉ đọc slide .",0,0,train,phương pháp dạy nhàm chán chỉ đọc slide,Tiêu cực,Giảng viên,8
"cô dễ thương , giải đáp thắc mắc tận tình .",1,0,train,cô dễ thương giải đáp thắc mắc tận tình,Tích cực,Giảng viên,9
"thưa , thầy luôn đặt nền tảng kỹ và cho chúng em tìm tòi học hỏi nâng cao .",1,0,train,thưa thầy luôn đặt nền tảng kỹ và cho chúng em tìm tòi học hỏi nâng cao,Tích cực,Giảng viên,17
giáo viên để sinh viên tự học nhiều hơn .,0,0,train,giáo viên để sinh viên tự học nhiều hơn,Tiêu cực,Giảng viên,9
cô dạy tốt truyền đạt hay dễ hiểu .,1,0,train,cô dạy tốt truyền đạt hay dễ hiểu,Tích cực,Giảng viên,8
"giảng viên thực hành quá khắt khe trong việc chấm và nộp bài , xin coi code của bọn em khi bọn em sai hay quên xóa file .",0,0,train,giảng viên thực hành quá khắt khe trong việc chấm và nộp bài xin coi code của bọn em khi bọn em sai hay quên xóa file,Tiêu cực,Giảng viên,27
"giảng viên đến lớp trễ , thường xuyên vắng nhưng không báo trước .",0,0,train,giảng viên đến lớp trễ thường xuyên vắng nhưng không báo trước,Tiêu cực,Giảng viên,12
"thầy nhiệt tình giảng dạy , nhiều vấn đề rất hay cần thiết cho sinh viên .",1,0,train,thầy nhiệt tình giảng dạy nhiều vấn đề rất hay cần thiết cho sinh viên,Tích cực,Giảng viên,15
chưa bao giờ gặp mặt giáo viên từ lúc bắt đầu học đến bây giờ !,2,0,train,chưa bao giờ gặp mặt giáo viên từ lúc bắt đầu học đến bây giờ,Trung lập,Giảng viên,15
"giảng dạy tận tâm , nhiệt tình tạo điều kiện phát triển kiến thức cho sinh viên .",1,0,train,giảng dạy tận tâm nhiệt tình tạo điều kiện phát triển kiến thức cho sinh viên,Tích cực,Giảng viên,16
"giảng viên nhiệt tình , giảng dạy theo hướng mở để sinh viên có thể tự nghiên cứu thêm ngoài chương trình .",1,0,train,giảng viên nhiệt tình giảng dạy theo hướng mở để sinh viên có thể tự nghiên cứu thêm ngoài chương trình,Tích cực,Giảng viên,21
thầy dạy vui và dễ hiểu .,1,0,train,thầy dạy vui và dễ hiểu,Tích cực,Giảng viên,6
em rất thích cô .,1,0,train,em rất thích cô,Tích cực,Giảng viên,4
giảng viên áp dụng nhiều phương thức giảng dạy độc đáo .,1,0,train,giảng viên áp dụng nhiều phương thức giảng dạy độc đáo,Tích cực,Giảng viên,11
cần phải có phương pháp giảng dạy linh hoạt và sáng tạo để gây hứng thú cho người học .,0,0,train,cần phải có phương pháp giảng dạy linh hoạt và sáng tạo để gây hứng thú cho người học,Tiêu cực,Giảng viên,19
"giáo viên tuyệt vời , đẹp trai , vui tính , đá bóng hay .",1,0,train,giáo viên tuyệt vời đẹp trai vui tính đá bóng hay,Tích cực,Giảng viên,11
về thái độ giải đáp thắc mắc cho sinh viên của giảng viên cảm giác rất khó chịu làm cho sinh viên không muốn hỏi thêm điều gì nữa .,0,0,train,về thái độ giải đáp thắc mắc cho sinh viên của giảng viên cảm giác rất khó chịu làm cho sinh viên không muốn hỏi thêm điều gì nữa,Tiêu cực,Giảng viên,29
thầy dạy rất trầm .,0,0,train,thầy dạy rất trầm,Tiêu cực,Giảng viên,4
thầy dạy ứng dụng thực tế nên rất dễ hiểu .,1,0,train,thầy dạy ứng dụng thực tế nên rất dễ hiểu,Tích cực,Giảng viên,10
thầy ra bài tập nhiều nâng cao năng lực thực hành .,1,0,train,thầy ra bài tập nhiều nâng cao năng lực thực hành,Tích cực,Giảng viên,11
thầy rất gần gũi và hướng dẫn tốt cho sinh viên .,1,0,train,thầy rất gần gũi và hướng dẫn tốt cho sinh viên,Tích cực,Giảng viên,11
nhiệt tình và giảng dễ hiểu .,1,0,train,nhiệt tình và giảng dễ hiểu,Tích cực,Giảng viên,6
gộp chung 2 lớp khác khóa lại với nhau dẫn đến sự không cân bằng về kiến thức giữa 2 lớp gây khó khăn cho lớp dưới .,0,0,train,gộp chung 2 lớp khác khóa lại với nhau dẫn đến sự không cân bằng về kiến thức giữa 2 lớp gây khó khăn cho lớp dưới,Tiêu cực,Giảng viên,27
"thầy tâm lý , dạy hay .",1,0,train,thầy tâm lý dạy hay,Tích cực,Giảng viên,5
"thầy dạy tận tình , tạo không khí mới mẻ cho buổi học .",1,0,train,thầy dạy tận tình tạo không khí mới mẻ cho buổi học,Tích cực,Giảng viên,12
"giảng viên khá hài hước , mang lại tiếng cười cho lớp trong quá trình giảng dạy .",1,0,train,giảng viên khá hài hước mang lại tiếng cười cho lớp trong quá trình giảng dạy,Tích cực,Giảng viên,16
giảng viên hay nhớ nhầm việc dạy lớp này sang lớp khác .,0,0,train,giảng viên hay nhớ nhầm việc dạy lớp này sang lớp khác,Tiêu cực,Giảng viên,12
"thầy dạy rất tốt , em cảm thấy dễ hiểu .",1,0,train,thầy dạy rất tốt em cảm thấy dễ hiểu,Tích cực,Giảng viên,9
"giảng viên nhiệt tình , tận tâm , tích cực trao đổi với sinh viên về kiến thức trong và ngoài chương trình .",1,0,train,giảng viên nhiệt tình tận tâm tích cực trao đổi với sinh viên về kiến thức trong và ngoài chương trình,Tích cực,Giảng viên,21
vui vẻ .,1,0,train,vui vẻ,Tích cực,Giảng viên,2
"thầy rất nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động .",1,0,train,thầy rất nhiệt tình luôn đưa ra những ví dụ thực tế rất sinh động,Tích cực,Giảng viên,15
"giáo viên dạy hay , nhiệt tình và cập nhật các kiến thức bên ngoài vào trong bài giảng .",1,0,train,giáo viên dạy hay nhiệt tình và cập nhật các kiến thức bên ngoài vào trong bài giảng,Tích cực,Giảng viên,18
giảng viên ôn thi chuẩn xác .,1,0,train,giảng viên ôn thi chuẩn xác,Tích cực,Giảng viên,6
thầy tạo được sự hứng thú với môn học .,1,0,train,thầy tạo được sự hứng thú với môn học,Tích cực,Giảng viên,9
"dạy dễ hiểu , hài hước !",1,0,train,dạy dễ hiểu hài hước,Tích cực,Giảng viên,5
"nhiệt tình , vui tính .",1,0,train,nhiệt tình vui tính,Tích cực,Giảng viên,4
"giáo viên dễ tính , dạy hay .",1,0,train,giáo viên dễ tính dạy hay,Tích cực,Giảng viên,6
"nhiệt tình , gần gũi sinh viên .",1,0,train,nhiệt tình gần gũi sinh viên,Tích cực,Giảng viên,6
thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành .,1,0,train,thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành,Tích cực,Giảng viên,16
"việc truyền đạt kiến thức chưa sâu , em thấy vẫn mông lung sau mỗi tiết học , chỉ hiểu sơ sơ .",0,0,train,việc truyền đạt kiến thức chưa sâu em thấy vẫn mông lung sau mỗi tiết học chỉ hiểu sơ sơ,Tiêu cực,Giảng viên,20
"giáo viên nhiệt tình , truyền đạt tốt .",1,0,train,giáo viên nhiệt tình truyền đạt tốt,Tích cực,Giảng viên,7
cách dạy của giáo viên rất tốt .,1,0,train,cách dạy của giáo viên rất tốt,Tích cực,Giảng viên,7
dạy hơi nhanh quá .,0,0,train,dạy hơi nhanh quá,Tiêu cực,Giảng viên,4
"anh wzjwz278 như một người bạn vậy , rất gần gũi , thoải mái khi giao tiếp với sinh viên , kiến thức học được từ anh rất đầy đủ .",1,0,train,anh wzjwz278 như một người bạn vậy rất gần gũi thoải mái khi giao tiếp với sinh viên kiến thức học được từ anh rất đầy đủ,Tích cực,Giảng viên,27
thầy lên lớp không đúng thời gian và không quan tâm sinh viên .,0,0,train,thầy lên lớp không đúng thời gian và không quan tâm sinh viên,Tiêu cực,Giảng viên,13
thân thiện với sinh viên .,1,0,train,thân thiện với sinh viên,Tích cực,Giảng viên,5
"giảng viên dạy rất buồn ngủ , không thu hút sinh viên vào bài giảng .",0,0,train,giảng viên dạy rất buồn ngủ không thu hút sinh viên vào bài giảng,Tiêu cực,Giảng viên,14
giọng hơi khó nghe .,0,0,train,giọng hơi khó nghe,Tiêu cực,Giảng viên,4
cô rất dễ thương và được nhiều sinh viên yêu quý ạ .,1,0,train,cô rất dễ thương và được nhiều sinh viên yêu quý ạ,Tích cực,Giảng viên,12
cô dạy khá dễ hiểu và cô khá thoải mái .,1,0,train,cô dạy khá dễ hiểu và cô khá thoải mái,Tích cực,Giảng viên,10
hoàn toàn không hài lòng với cách đánh giá của thầy .,0,0,train,hoàn toàn không hài lòng với cách đánh giá của thầy,Tiêu cực,Giảng viên,11
thầy dạy buồn ngủ .,0,0,train,thầy dạy buồn ngủ,Tiêu cực,Giảng viên,4
giảng viên trợ giúp nhiệt tình .,1,0,train,giảng viên trợ giúp nhiệt tình,Tích cực,Giảng viên,6
giảng viên thường không lên lớp nếu có lên lớp thì chỉ ngồi lỳ một chổ không giảng bài hay hướng dẫn sinh viên thực hành .,0,0,train,giảng viên thường không lên lớp nếu có lên lớp thì chỉ ngồi lỳ một chổ không giảng bài hay hướng dẫn sinh viên thực hành,Tiêu cực,Giảng viên,26
"thầy wzjwz262 nhiệt tình , truyền đạt tốt kiến thức , giới thiệu thêm nhiều nguồn tài liệu cho sinh viên .",1,0,train,thầy wzjwz262 nhiệt tình truyền đạt tốt kiến thức giới thiệu thêm nhiều nguồn tài liệu cho sinh viên,Tích cực,Giảng viên,19
"thầy dạy rất hay , kiến thức rất thực tế , theo sát sinh viên từng bước một , hướng dẫn tận tình tận tâm , truyền đặt kiến thức dễ hiểu , thuyết phục .",1,0,train,thầy dạy rất hay kiến thức rất thực tế theo sát sinh viên từng bước một hướng dẫn tận tình tận tâm truyền đặt kiến thức dễ hiểu thuyết phục,Tích cực,Giảng viên,30
